smiles,LOG_MDR1-MDCK_ER
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,-0.156295413
O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,1.429110514
O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1,0.136450452
O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,-0.305170565
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,-0.095768156
O=C(O)c1csc(Cc2ccc(Cl)cc2)n1,-0.398284754
O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,0.021092541
O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,-0.079886201
O=C(O)c1ccccc1COc1cccc2cccnc12,0.244551543
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,0.396415762
O=C(O)c1cccc(N2CCC(Oc3ccc(Cl)cc3)CC2)n1,-0.148342725
O=C(O)c1ccc(N2CCCC2)c(F)c1,-0.062994679
O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,0.043713514
O=C(O)c1ccc(CCC(=O)N2CCc3c(F)cc(F)cc3C2)cc1,0.607132667
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,0.377835025
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-0.33775299
O=C(O)c1c2ccccc2nn1Cc1ccccc1,0.209601101
O=C(O)Cc1ccc(Oc2ccncc2)cc1,0.078606932
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,-0.132583589
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,-0.461796044
O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,0.612920322
O=C(Nn1cnc2ccccc21)c1cc(Cl)ccc1F,-0.006506024
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,1.63583788
O=C(Nc1nncs1)c1cccnc1,0.015781764
O=C(Nc1nnc2n1CCCC2)c1cscn1,0.617025715
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,-0.16205936
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.15688336
O=C(Nc1nccs1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,0.80005229
O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,1.386666899
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,0.094937755
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,-0.142205444
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,2.133442088
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,0.370992271
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,0.007590191
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(F)cc1Cl,-0.826801776
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,0.466763826
O=C(Nc1cncc2ccccc12)c1ncccn1,-0.169876586
O=C(Nc1cncc(Cl)c1Cl)c1cccc(-n2cccn2)n1,-1.046978261
O=C(Nc1cnc2ccccc2n1)c1ccncc1,-0.23827364
O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,0.780363342
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.300649344
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I,0.454603323
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,0.349155017
O=C(Nc1ccn(CC(F)F)n1)NC1CCN(C2CCCC2)CC1,1.540839973
O=C(Nc1cccnc1)c1ccnc(NC(=O)C2CC2)c1,0.448797935
O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,-0.212953043
O=C(Nc1ccccn1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,-0.405688099
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,-0.130968961
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,-0.017265622
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,0.775157765
O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,0.086102017
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,1.113887252
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,1.666140136
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,0.37499627
O=C(Nc1ccc2sccc2c1)N1CCCN(C(=O)Oc2ccccc2)CC1,0.117703592
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,-0.225885144
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,-0.602828842
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,-0.193582814
O=C(Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2)C1CC=CC1,-0.129820205
O=C(Nc1ccc2[nH]ncc2c1)[C@H]1CCCNC1,-0.420662403
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1.688285214
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,0.280975082
O=C(Nc1ccc(N2CCCC2)cn1)c1ccc(-c2cnco2)cc1,-0.470786175
O=C(Nc1ccc(F)cc1F)N1CCn2c1nc1ccccc12,-0.329942806
O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,-0.502808202
O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,1.319634571
O=C(Nc1ccc(COC2CCCC2)cc1)N1CCC(CO)CC1,0.744687037
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,-0.242495993
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,1.318731099
O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,0.837858777
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,0.086891285
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,-0.244377962
O=C(NCc1nc(-c2cnccn2)n[nH]1)C1Cc2ccccc2C1,0.942134786
O=C(NCc1cnn2cccnc12)c1ccccc1-n1cnnc1,0.687780798
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,-0.140815448
O=C(NCc1cccs1)c1cccnc1,-0.207369073
O=C(NCc1cccnc1)c1sccc1-c1ccccc1,0.042220849
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,0.390488192
O=C(NCc1ccccn1)c1ccc(F)cc1Cl,-0.224915414
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,0.429082233
O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1,0.136342622
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,-0.323787433
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,0.683271661
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,-0.003288903
O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,-0.436455899
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.378247677
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,-0.078869854
O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,-0.15097669
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,1.917632657
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1,0.629222963
O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,0.392596822
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,0.128602223
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,1.085319411
O=C(NCCc1ccccc1)c1cnccn1,-0.216967101
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,0.556198694
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,-0.189966491
O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,-0.161435056
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,-0.247814021
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,0.03862125
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.000931599
O=C(NCCN1CCc2ccccc2C1=O)c1ccon1,0.072906032
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,0.116376658
O=C(NCCN1CCC(O)(c2cccc(F)c2)CC1)c1cccc(F)c1,0.752097593
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,0.428984291
O=C(NCCCn1ccnc1)N1CCC12CCC2,1.48499963
O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,0.828402714
O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,0.772074202
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-0.210450577
O=C(NCC1CC1)c1cncn1-c1ccc(F)cc1,0.099239887
O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,0.034185722
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,-0.161329885
O=C(NCC1(c2ccccc2)CC1)c1cccnc1,-0.120933154
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1,-0.100728009
O=C(NCC1(N2CCCCC2)CCCC1)c1cnn[nH]1,1.500643395
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,-0.181113798
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,0.602443678
O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,-0.145249698
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,0.475582476
O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1,-0.287663692
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,-0.076892331
O=C(NC1CCCCC1)C1=CCN(C(=O)C2CC2)C1,0.380397388
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,-0.158033288
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,0.301885484
O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,0.715883939
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,-0.261492998
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-0.227572157
O=C(NC1CC1)c1cccc2cccnc12,-0.149763696
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,0.40853374
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-0.264988913
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,0.861703588
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,1.966511068
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,1.538570872
O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,0.627160407
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,1.892529781
O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,1.108277615
O=C(Cc1n[nH]c2ccccc12)N1CCCO1,-0.018820423
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,-0.024701654
O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.385236465
O=C(Cc1cccs1)NCc1ccccc1F,-0.19329076
O=C(Cc1cccnc1)Nc1ncccc1Cl,-0.152337665
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,-0.017473604
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,1.653675764
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,1.188176001
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,-0.208499673
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-0.302037185
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,-0.1123879
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.320930369
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,-0.050944631
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,0.325002853
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,0.410327258
O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,0.918286406
O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,-0.057671611
O=C(CSc1ccccn1)N1CCSc2ccccc21,-0.232005395
O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,-0.136385139
O=C(CSc1ccc(F)cc1)N1CCCC1,-0.127348534
O=C(CSCCc1ccncc1)Nc1ccccc1,-0.09411438
O=C(CSCCc1ccccn1)Nc1ccccc1,-0.285691464
O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,0.960937164
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,0.112942152
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,0.205486056
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,0.079327819
O=C(COCC1CC1)N1CCCc2ncccc21,-0.083618573
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.761776726
O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,0.428547763
O=C(CN1CCc2ccccc21)N1CCNC1=O,-0.1428735
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.749252026
O=C(CN1CCSC1=O)Nc1ccccc1F,-0.131142413
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,-0.23002594
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,-0.047651133
O=C(CN1CCCC1=O)NCC1(CO)CCCC1,0.354338699
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.238672784
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.33521163
O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,0.026122693
O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,0.608360106
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,0.296711312
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,-0.062662321
O=C(CCc1cn[nH]c1)NCCCn1cc(Cl)cn1,1.25745022
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,-0.208932317
O=C(CCc1ccco1)Nc1ccccc1OC(F)F,-0.273163374
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,-0.138184752
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2,-0.626596991
O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,0.005964492
O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,0.753540715
O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,-0.201650351
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncc(Cl)cn1,1.528491865
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,1.427244251
O=C(CCOc1ccccc1)N1CCCC1,-0.266902376
O=C(CCNc1ncccn1)N1CCc2ccccc2C1,0.089468092
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.497484847
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.054526705
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,-0.010526546
O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,1.241998802
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-0.047852355
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,0.172021144
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,-0.066952946
O=C(CCCOc1ccccc1)N1CCCC1,-0.199949896
O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,1.04995167
O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,1.025765717
O=C(CC1CCNCC1)NCCc1ccccc1F,0.943990367
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,-0.117155797
O=C(CC1CCCC1)NCc1nnc2n1CCC2,1.71361027
O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,0.389792404
O=C(CC(=O)N1CCCC1)N1CCCC1,0.45038831
O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.287881439
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,0.544452712
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,0.670317142
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.785868169
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.182377226
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0.293943516
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.291741868
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,0.034671167
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,0.398272583
O/N=C1/CCCc2c1cnc1ncnn21,0.22309884
Nc1nncc(-c2ccccc2OC(F)F)n1,-0.149584138
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,-0.182504795
Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,-0.139105165
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,0.839066386
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,1.256879427
Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,0.038995578
Nc1nc2ccccc2nc1N1CCCC1,-0.273006016
Nc1nc2ccccc2n1CCCc1ccccc1,-0.014960767
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.444209915
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,-0.224019844
Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.098322745
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.882226244
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,-0.129160384
Nc1cnc(Cc2ccc(F)cc2)nc1,-0.173719514
Nc1ccnc2ccc(Oc3ccccc3)cc12,-0.313756709
Nc1ccccc1OCCn1ccnc1,-0.088578423
Nc1ccc2c(c1)ncn2CCc1ccccc1,-0.154315945
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,0.102569807
Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,-0.322211235
N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.126957557
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,1.460471604
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,1.714754156
NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,0.242002008
NCc1cccnc1OCc1ccccc1,-0.362579015
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0.20717264
NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,0.740949504
NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,1.287449923
NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,-0.163733345
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.51373341
NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,0.690209842
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,-0.060596511
NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,-0.529318795
NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,-0.280470764
NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.042049325
NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,0.795365902
N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,1.177259324
N#Cc1ccnc(Nc2ccc(F)cc2)c1,-0.215427075
N#Cc1cccnc1NCCc1ccc(F)cc1,-0.285026975
N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,-0.228849086
N#Cc1ccccc1NC(=O)CCc1ccccc1,-0.257738965
N#Cc1ccccc1N1CCC(N)CC1,-0.250394836
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581
N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,-0.295397226
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,0.351542707
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,0.847410957
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,0.786178581
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,1.390770804
N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,0.644176841
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.679084705
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.414640239
N#Cc1ccc(OCCn2cccn2)cc1,-0.233815791
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,-0.057022681
N#Cc1ccc(Cn2cncn2)c(F)c1,-0.15703927
N#Cc1ccc(CNc2cnc3ccccc3c2)o1,-0.464795827
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894
N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,0.144253906
N#Cc1ccc(C(=O)N2CCCO2)nc1,-0.312639393
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,-0.00653213
N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,-0.389729797
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,-0.280743974
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.629920896
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,0.973050431
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.687865037
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,0.075958307
N#Cc1c(F)cccc1Oc1cccnc1,-0.198079508
N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,1.518767974
N#CCSCC(=O)NC1CCCCCC1,-0.129080752
N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.246213181
N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,0.017556898
N#CCCN(c1ncnc2sccc12)C1CC1,-0.146303415
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,-0.251844489
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-0.337708825
N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,0.330369893
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,-0.564486937
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,-0.146788279
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,0.045284987
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,-0.469469757
Fc1ccccc1CNc1nc(-c2ccccc2)no1,-0.218367089
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,-0.846715251
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.353495036
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,-0.0882077
Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,-0.19396052
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,-0.148734639
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,-0.053185066
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,-0.111983709
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,0.111837627
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,-0.190428001
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.122416298
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,-0.504341318
Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,-0.217184651
Fc1ccc(CCNc2ncnc3ncccc23)cc1,0.370644573
Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,1.292186407
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,-0.329004434
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,-0.074381912
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,0.63268879
FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,-0.499591167
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.053139809
FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,-0.22885435
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0.764501538
Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,1.865535566
Cn1nccc1CC1CCN(C2CCCC2)CC1,-0.026771289
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,-0.215766263
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,0.198563892
