,smiles,LOG_MDR1-MDCK_ER,LOG_HLM_CLint,LOG_RLM_CLint
1184,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,1.380963849,0.675686709,1.032256026
1185,C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,0.981146653,1.438194141,2.206599228
1186,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,0.692469083,2.123531517,2.542907549
1187,C[C@@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@H](C)O1,0.117165561,1.561387637,3.278679765
1188,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.364447066,1.169292275,1.027920136
1189,C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,0.228826354,1.38309693,3.280922392
1190,C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,0.204929165,0.765519543,1.394924244
1191,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.16200078,0.675686709,1.535711754
1192,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,1.673973827,0.74390155,2.256782669
1193,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,1.066648955,0.853576544,1.650365814
1194,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.560940782,1.321432717,2.268123784
1195,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.735505612,1.404337585,1.798878435
1196,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.131370042,0.915452602,1.764766252
1197,Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,1.268655586,2.552589136,3.067908864
1198,Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.158067959,1.526804344,3.382484243
1199,Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.25939762,1.80260271,3.639721403
1200,Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,0.526412693,0.926496789,1.659202877
1201,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.531991235,1.05709529,1.637629802
1202,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.597450047,1.694429691,2.397602865
1203,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.042563868,1.122936373,2.025756315
1204,Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,-0.059485032,1.765415205,2.736383752
1205,Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.833956602,0.675686709,1.027920136
1206,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,1.77253534,0.675686709,1.719090867
1207,Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,0.699261059,1.25224605,2.502078725
1208,Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,-0.248911243,0.709524356,1.706068842
1209,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,1.060474316,1.906663602,2.468468443
1210,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.063879255,1.380428335,1.874377435
1211,Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,-0.216783624,1.203875623,2.712478812
1212,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,0.714392927,2.044755286,2.235889367
1213,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,1.148401129,2.13205146,2.020609853
1214,Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,-0.290190042,1.034949147,1.847547983
1215,Cc1c(Cl)cccc1NC(=O)C(C)N1CCCN(c2nccs2)CC1,-0.018513434,2.967351376,3.642941685
1216,Cc1c(F)cccc1NC(=O)CN1[C@H](Cc2ccccc2)C[C@]2(C)NC(=O)CCC[C@H]12,1.093363726,2.426639741,3.037958084
1217,Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,1.007718092,0.948364056,1.693999396
1218,Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,1.306649068,0.882011962,2.281137949
1219,Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,0.578971619,1.552022986,3.431209643
1220,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,0.402661496,1.155882358,2.238813599
1221,Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1,0.430909257,2.983717827,3.281457223
1222,Cc1cc(-c2cn(C)nc2[C@H]2CC[C@H](CNC(=O)C(C)C)CC2)on1,1.481722098,0.675686709,2.428572109
1223,Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,0.721393992,1.376923524,2.088444417
1224,Cc1cc(-c2nc(N(C)C)no2)cc(O)n1,-0.138873218,0.675686709,1.501114059
1225,Cc1cc(-c2nccs2)nc(CC2CCNCC2)n1,1.303717561,0.675686709,1.589066718
1226,Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,0.10211628,0.675686709,1.307816827
1227,Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,0.905416423,0.675686709,1.921967246
1228,Cc1cc(-n2ccnc2)ccc1C(=O)O,-0.379437212,0.675686709,1.027920136
1229,Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,0.171374246,2.567713162,2.97487261
1230,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12,0.045762916,0.675686709,1.027920136
1231,Cc1cc(Br)ccc1CN(C)C(=O)CO,-0.124739641,0.675686709,1.455819024
1232,Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,-0.190787233,0.675686709,2.009990242
1233,Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,0.086553659,2.988805463,3.53502295
1234,Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,-0.143531099,0.675686709,1.027920136
1235,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,1.591150042,1.46386314,1.751132774
1236,Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.290340956,0.898999271,1.465739659
1237,Cc1cc(C(=O)N(C)CCCC2CCCC2)cc(C)n1,-0.10658485,1.8057998,3.752342439
1238,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,-0.16098287,1.967599452,2.973620083
1239,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-0.184833917,1.042575512,2.382701283
1240,Cc1cc(C(=O)N(C)c2nc3ccccc3s2)cc(O)n1,0.601902459,0.675686709,1.207311151
1241,Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,-0.140745882,1.564677898,2.981010403
1242,Cc1cc(C(=O)N2CCN(C(=O)C3CCC3)CC2)c(O)cn1,1.463210326,0.675686709,1.027920136
1243,Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,0.338359307,2.430729553,3.337597415
1244,Cc1cc(C(=O)NC(C)(C)C#N)nn1-c1ccc(F)cc1,0.129620694,0.675686709,1.294201601
1245,Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,0.194436608,0.990027899,1.971507782
1246,Cc1cc(C(=O)NCC2CC2)n2nccc2n1,-0.239621606,1.409611931,1.874510808
1247,Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,0.605747527,0.675686709,1.996362796
1248,Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,0.34138603,1.764213506,2.67861943
1249,Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,0.919638389,0.675686709,2.463613817
1250,Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679,1.799850374,2.365796748
1251,Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.925071054,0.831357785,1.604139618
1252,Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,-0.406804836,1.986883651,3.312518816
1253,Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1,0.033989971,1.46265251,1.875477986
1254,Cc1cc(C(=O)Nc2cccc3ncccc23)on1,-0.252510249,0.675686709,1.044304519
1255,Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,0.157708798,0.675686709,1.056752441
1256,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,1.213987664,2.235629434,2.762027009
1257,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,1.71623843,2.296162609,2.865972879
1258,Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,0.071315774,1.832221417,2.704983974
1259,Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,-0.094722884,2.096037073,2.90539755
1260,Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,0.236202515,0.698448538,1.192316505
1261,Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,0.825482136,1.158573556,1.878946691
1262,Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,-0.121331067,0.913548958,1.602135986
1263,Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,0.154684412,0.675686709,1.735023717
1264,Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,0.987947303,2.07120796,1.950321033
1265,Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,0.689099455,2.144642693,3.281688408
1266,Cc1cc(C)c2c(C(=O)N3CC4(CNC(=O)N4)C3)cc(C)nc2c1,0.927562147,0.675686709,1.487279816
1267,Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,-0.064460675,1.154180432,3.084600226
1268,Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,-0.164228705,2.174365132,3.320933329
1269,Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,1.850011587,0.675686709,1.224714305
1270,Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,1.818754528,0.675686709,1.727378569
1271,Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,0.040632094,1.435939875,1.904017301
1272,Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,0.323142387,1.049992857,2.430890608
1273,Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,1.465009639,2.175874058,3.114870416
1274,Cc1cc(C)cc(OCCN(C)C(=O)NCCS(=O)(=O)N(C)C)c1,1.08284544,1.572464987,3.039175688
1275,Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,-0.252621639,1.681340752,2.330279811
1276,Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,-0.310735509,1.775828814,2.456921453
1277,Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,0.694670673,0.675686709,1.974971994
1278,Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.032497402,0.987934265,2.756963037
1279,Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,-0.113808017,1.056981037,2.024374822
1280,Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,-0.1875223,1.4954472,2.548213699
1281,Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.451052046,0.675686709,1.027920136
1282,Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,-0.139753256,1.669707291,2.02382017
1283,Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,0.812560948,0.675686709,1.519565501
1284,Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,-0.153480877,1.746634199,2.220152562
1285,Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,-0.149624912,0.675686709,1.027920136
1286,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.522870708,1.64229631,2.919948425
1287,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,-0.053479359,0.675686709,1.364006614
1288,Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,-0.09327523,1.391552567,3.066215194
1289,Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,-0.298486671,1.966592226,2.247907013
1290,Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1,-0.206443234,1.09805504,2.210449618
1291,Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,1.615671302,0.918082785,2.072025522
1292,Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,1.522262379,2.329509744,2.90742426
1293,Cc1cc(CN(C)Cc2cscn2)no1,-0.270255541,0.675686709,1.397000918
1294,Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,-0.220272292,1.1766121,2.846716799
1295,Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,-0.236589637,1.205312653,2.103960996
1296,Cc1cc(CN2CCN(c3ncccn3)CC2)on1,-0.216098707,0.675686709,1.961392615
1297,Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,1.973590617,0.675686709,2.049679216
1298,Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,-0.128243177,1.559308011,2.902705466
1299,Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432,1.810326627,2.108632666
1300,Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,-0.332256154,2.020547724,2.491841954
1301,Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,0.452816486,0.675686709,1.564476685
1302,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.800036621,1.113241232,1.775967056
1303,Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,-0.157314966,2.600096893,3.254089615
1304,Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,0.925531892,0.777789187,1.442448411
1305,Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.293835589,0.675686709,1.027920136
1306,Cc1cc(N(C)C)nc(-n2ccnc2)n1,-0.15258186,1.599162287,1.919475578
1307,Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,-0.225835938,1.526261718,1.898648406
1308,Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,-0.199490063,1.486047734,2.833233197
1309,Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482,1.645746395,2.516203412
1310,Cc1cc(N(CCO)CCCO)ncc1Br,-0.115819631,1.094296397,2.679317037
1311,Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,-0.147306971,1.974212235,2.826104619
1312,Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,-0.1734442,1.751756258,3.001873841
1313,Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,-0.115777617,0.975891136,2.094792451
1314,Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.976895355,0.865932668,1.027920136
1315,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.529080091,1.301767669,2.93863929
1316,Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-0.340174632,1.104657791,2.268631787
1317,Cc1cc(NC(=O)C2CCOCC2)sn1,-0.041048018,0.675686709,1.027920136
1318,Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,0.586986538,0.675686709,1.652922888
1319,Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,0.885132227,0.675686709,1.397592434
1320,Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,-0.287707528,2.220748592,2.793825993
1321,Cc1cc(NC(=O)[C@H](C)N(C)C)c2ccccc2n1,-0.089830392,0.983536082,2.03661692
1322,Cc1cc(NC(=O)c2cccs2)no1,-0.209614019,1.597804842,2.899488912
1323,Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.823980535,0.675686709,1.395308916
1324,Cc1cc(NCC2(c3ccncc3)CC2)ncn1,0.395419591,0.675686709,2.297381843
1325,Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,1.231145739,1.375864714,3.737787441
1326,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,1.406425715,0.675686709,1.393627842
1327,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,0.991696072,2.749824402,3.35585976
1328,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,1.778460458,2.538235566,3.36208683
1329,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3)C2)n1,1.190256515,2.02619812,2.821966583
1330,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,0.977648796,2.059949454,2.705097036
1331,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.476215767,1.295215124,1.953865958
1332,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,-0.144378717,1.37821615,2.201683828
1333,Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.55955602,1.775464809,2.980412007
1334,Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.426521873,0.734719842,1.994000227
1335,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.019511568,0.927934682,1.6658623
1336,Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,0.92003456,1.808879124,2.658694277
1337,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1.550074687,1.270795253,2.013241816
1338,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,1.734720613,1.352876834,2.178170885
1339,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,-0.116378676,1.752923841,3.345284314
1340,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,0.834777639,0.753812784,1.451479405
1341,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,-0.145366276,1.444638031,2.816379854
1342,Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-0.096941866,0.675686709,2.086619618
1343,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,0.526761426,1.176236,2.432674319
1344,Cc1cc2cc(C(=O)N(C)CCC(=O)O)oc2cc1C,0.235671021,0.675686709,1.027920136
1345,Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,-0.55346269,2.104353935,3.237082055
1346,Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,0.412600705,1.403566603,2.658493149
1347,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,1.558763104,2.02843704,2.505620661
1348,Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.380309463,1.240923479,2.278222981
1349,Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,1.052425022,0.675686709,1.543732888
1350,Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,0.742860403,0.675686709,1.845470133
1351,Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,0.800664971,1.141857223,2.609339306
1352,Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,-0.250844026,0.675686709,1.85115435
1353,Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,2.089354369,1.196037941,2.732886485
1354,Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1,-0.209853595,1.620500418,3.380312565
1355,Cc1ccc(-c2ccc(N(C)CCO)nn2)c(-n2cccn2)c1,1.466549753,0.675686709,1.902051869
1356,Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.602916122,0.675686709,1.999973942
1357,Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,1.410046991,0.675686709,1.895974732
1358,Cc1ccc(-c2ccnc(O)c2C#N)cc1,-0.014884242,0.675686709,1.275909969
1359,Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,1.367693231,0.675686709,1.510451171
1360,Cc1ccc(-c2cnc(N)cn2)c2cccnc12,-0.173481744,1.36398783,1.877192753
1361,Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,0.390072938,1.262759495,2.351527688
1362,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,-0.375534166,2.271330371,3.5569184
1363,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,-0.276261671,2.666785588,3.786244663
1364,Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321,1.992496079,3.144640514
1365,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,-0.004929367,1.942241269,2.691941269
1366,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,-0.168201762,1.692406235,2.821762374
1367,Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,-0.271657308,2.357904369,3.529047483
1368,Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,0.466601482,0.675686709,1.027920136
1369,Cc1ccc(-n2c(S)nnc2-c2ccc(O)cc2)c(C)c1,1.539089813,1.006380459,2.111060782
1370,Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,0.502703293,0.675686709,2.276638703
1371,Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,-0.252860923,2.08089333,2.639512387
1372,Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,0.019330723,0.675686709,1.027920136
1373,Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,-0.024086312,1.741009701,2.762359664
1374,Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,0.753265967,1.726824975,2.259804048
1375,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119,2.572145236,2.847664567
1376,Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,-0.138195062,0.675686709,1.847541813
1377,Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,0.625672882,0.675686709,2.207200664
1378,Cc1ccc(=O)n(CCOc2cc(F)cc(Br)c2)n1,-0.224540134,2.146531122,2.954910808
1379,Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,-0.164639973,1.852620263,2.799987373
1380,Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,0.24644529,1.659688064,2.793372647
1381,Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,-0.327331321,2.016958166,2.667588357
1382,Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,-0.210777295,1.300073495,2.062220862
1383,Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,-0.252961342,1.808447305,2.971105995
1384,Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,0.919097519,0.675686709,1.027920136
1385,Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,0.131206514,0.675686709,1.027920136
1386,Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,0.047746542,2.885344821,3.182090951
1387,Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,1.782746675,0.675686709,1.347583686
1388,Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,-0.045748652,0.675686709,1.989467616
1389,Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,-0.237227233,0.675686709,1.274134748
1390,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,-0.291211208,1.342343711,2.146078399
1391,Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,-0.037187543,0.871864702,1.051846838
1392,Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,0.899782878,0.675686709,1.027920136
1393,Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,1.36590355,0.675686709,1.027920136
1394,Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,-0.332738654,2.410677714,2.701628419
1395,Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,-0.157461406,0.675686709,1.482702118
1396,Cc1ccc(C(=O)Nc2ncccc2C)s1,-0.177903833,0.827563111,1.53879987
1397,Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,-0.056250511,0.675686709,1.027920136
1398,Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,1.492225181,0.740204736,2.214541855
1399,Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,-0.173825201,0.814380794,2.110377561
1400,Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,-0.018126003,2.650083031,3.288203602
